da;eTime;Time;Value;;;
9/02/2021 0:00;7:27:54;17:57:54;82;confidence;1};10:30:00
9/02/2021 0:00;7:27:59;17:57:59;84;confidence;1};10:30:00
9/02/2021 0:00;7:28:14;17:58:14;83;confidence;1};10:30:00
9/02/2021 0:00;7:28:19;17:58:19;82;confidence;1};10:30:00
9/02/2021 0:00;7:28:34;17:58:34;80;confidence;1};10:30:00
9/02/2021 0:00;7:28:39;17:58:39;80;confidence;1};10:30:00
9/02/2021 0:00;7:28:44;17:58:44;84;confidence;1};10:30:00
9/02/2021 0:00;7:28:54;17:58:54;85;confidence;1};10:30:00
9/02/2021 0:00;7:28:59;17:58:59;83;confidence;1};10:30:00
9/02/2021 0:00;7:29:09;17:59:09;86;confidence;1};10:30:00
9/02/2021 0:00;7:29:14;17:59:14;85;confidence;1};10:30:00
9/02/2021 0:00;7:29:19;17:59:19;86;confidence;1};10:30:00
9/02/2021 0:00;7:29:24;17:59:24;85;confidence;1};10:30:00
9/02/2021 0:00;7:29:29;17:59:29;86;confidence;1};10:30:00
9/02/2021 0:00;7:29:34;17:59:34;87;confidence;1};10:30:00
9/02/2021 0:00;7:29:39;17:59:39;88;confidence;1};10:30:00
9/02/2021 0:00;7:29:44;17:59:44;87;confidence;1};10:30:00
9/02/2021 0:00;7:29:59;17:59:59;87;confidence;1};10:30:00
9/02/2021 0:00;7:30:09;18:00:09;88;confidence;1};10:30:00
9/02/2021 0:00;7:30:14;18:00:14;82;confidence;2};10:30:00
9/02/2021 0:00;7:30:19;18:00:19;84;confidence;2};10:30:00
9/02/2021 0:00;7:30:24;18:00:24;79;confidence;1};10:30:00
9/02/2021 0:00;7:30:29;18:00:29;71;confidence;2};10:30:00
9/02/2021 0:00;7:30:34;18:00:34;70;confidence;2};10:30:00
9/02/2021 0:00;7:30:39;18:00:39;66;confidence;2};10:30:00
9/02/2021 0:00;7:30:44;18:00:44;62;confidence;2};10:30:00
9/02/2021 0:00;7:30:49;18:00:49;64;confidence;2};10:30:00
9/02/2021 0:00;7:30:54;18:00:54;65;confidence;1};10:30:00
9/02/2021 0:00;7:31:04;18:01:04;66;confidence;1};10:30:00
9/02/2021 0:00;7:31:09;18:01:09;68;confidence;1};10:30:00
9/02/2021 0:00;7:31:14;18:01:14;69;confidence;1};10:30:00
9/02/2021 0:00;7:31:24;18:01:24;70;confidence;1};10:30:00
9/02/2021 0:00;7:31:29;18:01:29;71;confidence;1};10:30:00
9/02/2021 0:00;7:31:44;18:01:44;73;confidence;1};10:30:00
9/02/2021 0:00;7:31:49;18:01:49;76;confidence;1};10:30:00
9/02/2021 0:00;7:31:54;18:01:54;78;confidence;1};10:30:00
9/02/2021 0:00;7:32:09;18:02:09;80;confidence;1};10:30:00
9/02/2021 0:00;7:32:14;18:02:14;83;confidence;1};10:30:00
9/02/2021 0:00;7:32:19;18:02:19;82;confidence;1};10:30:00
9/02/2021 0:00;7:32:24;18:02:24;84;confidence;1};10:30:00
9/02/2021 0:00;7:32:39;18:02:39;86;confidence;1};10:30:00
9/02/2021 0:00;7:32:49;18:02:49;87;confidence;1};10:30:00
9/02/2021 0:00;7:32:54;18:02:54;84;confidence;1};10:30:00
9/02/2021 0:00;7:33:04;18:03:04;83;confidence;1};10:30:00
9/02/2021 0:00;7:33:09;18:03:09;82;confidence;1};10:30:00
9/02/2021 0:00;7:33:19;18:03:19;83;confidence;1};10:30:00
9/02/2021 0:00;7:33:24;18:03:24;81;confidence;1};10:30:00
9/02/2021 0:00;7:33:29;18:03:29;82;confidence;1};10:30:00
9/02/2021 0:00;7:33:34;18:03:34;81;confidence;1};10:30:00
9/02/2021 0:00;7:33:39;18:03:39;84;confidence;1};10:30:00
9/02/2021 0:00;7:33:44;18:03:44;83;confidence;1};10:30:00
9/02/2021 0:00;7:33:49;18:03:49;82;confidence;1};10:30:00
9/02/2021 0:00;7:33:54;18:03:54;79;confidence;1};10:30:00
9/02/2021 0:00;7:33:59;18:03:59;80;confidence;1};10:30:00
9/02/2021 0:00;7:34:04;18:04:04;79;confidence;1};10:30:00
9/02/2021 0:00;7:34:09;18:04:09;80;confidence;1};10:30:00
9/02/2021 0:00;7:34:14;18:04:14;81;confidence;1};10:30:00
9/02/2021 0:00;7:34:19;18:04:19;80;confidence;1};10:30:00
9/02/2021 0:00;7:34:24;18:04:24;77;confidence;1};10:30:00
9/02/2021 0:00;7:34:29;18:04:29;76;confidence;1};10:30:00
9/02/2021 0:00;7:34:39;18:04:39;75;confidence;1};10:30:00
9/02/2021 0:00;7:34:44;18:04:44;74;confidence;1};10:30:00
9/02/2021 0:00;7:34:49;18:04:49;72;confidence;1};10:30:00
9/02/2021 0:00;7:34:59;18:04:59;74;confidence;1};10:30:00
9/02/2021 0:00;7:35:09;18:05:09;74;confidence;2};10:30:00
9/02/2021 0:00;7:35:14;18:05:14;73;confidence;2};10:30:00
9/02/2021 0:00;7:35:24;18:05:24;71;confidence;2};10:30:00
9/02/2021 0:00;7:35:34;18:05:34;69;confidence;2};10:30:00
9/02/2021 0:00;7:35:39;18:05:39;67;confidence;3};10:30:00
9/02/2021 0:00;7:35:44;18:05:44;65;confidence;3};10:30:00
9/02/2021 0:00;7:35:54;18:05:54;67;confidence;2};10:30:00
9/02/2021 0:00;7:35:59;18:05:59;67;confidence;3};10:30:00
9/02/2021 0:00;7:36:09;18:06:09;68;confidence;2};10:30:00
9/02/2021 0:00;7:36:19;18:06:19;72;confidence;3};10:30:00
9/02/2021 0:00;7:36:24;18:06:24;71;confidence;3};10:30:00
9/02/2021 0:00;7:36:29;18:06:29;69;confidence;3};10:30:00
9/02/2021 0:00;7:36:34;18:06:34;68;confidence;3};10:30:00
9/02/2021 0:00;7:36:39;18:06:39;69;confidence;3};10:30:00
9/02/2021 0:00;7:36:44;18:06:44;70;confidence;3};10:30:00
9/02/2021 0:00;7:36:49;18:06:49;72;confidence;3};10:30:00
9/02/2021 0:00;7:36:54;18:06:54;72;confidence;1};10:30:00
9/02/2021 0:00;7:37:09;18:07:09;77;confidence;1};10:30:00
9/02/2021 0:00;7:37:14;18:07:14;76;confidence;1};10:30:00
9/02/2021 0:00;7:37:19;18:07:19;77;confidence;1};10:30:00
9/02/2021 0:00;7:37:24;18:07:24;76;confidence;1};10:30:00
9/02/2021 0:00;7:37:39;18:07:39;75;confidence;3};10:30:00
9/02/2021 0:00;7:37:44;18:07:44;75;confidence;3};10:30:00
9/02/2021 0:00;7:37:49;18:07:49;73;confidence;2};10:30:00
9/02/2021 0:00;7:37:54;18:07:54;71;confidence;2};10:30:00
9/02/2021 0:00;7:37:59;18:07:59;70;confidence;1};10:30:00
9/02/2021 0:00;7:38:04;18:08:04;71;confidence;1};10:30:00
9/02/2021 0:00;7:38:09;18:08:09;74;confidence;1};10:30:00
9/02/2021 0:00;7:38:14;18:08:14;76;confidence;1};10:30:00
9/02/2021 0:00;7:38:19;18:08:19;76;confidence;2};10:30:00
9/02/2021 0:00;7:38:24;18:08:24;75;confidence;2};10:30:00
9/02/2021 0:00;7:38:34;18:08:34;76;confidence;1};10:30:00
9/02/2021 0:00;7:38:39;18:08:39;77;confidence;1};10:30:00
9/02/2021 0:00;7:38:44;18:08:44;78;confidence;2};10:30:00
9/02/2021 0:00;7:38:54;18:08:54;77;confidence;2};10:30:00
9/02/2021 0:00;7:38:59;18:08:59;75;confidence;2};10:30:00
9/02/2021 0:00;7:39:04;18:09:04;75;confidence;1};10:30:00
9/02/2021 0:00;7:39:09;18:09:09;76;confidence;1};10:30:00
9/02/2021 0:00;7:39:14;18:09:14;76;confidence;2};10:30:00
9/02/2021 0:00;7:39:19;18:09:19;77;confidence;2};10:30:00
9/02/2021 0:00;7:39:24;18:09:24;76;confidence;3};10:30:00
9/02/2021 0:00;7:39:29;18:09:29;75;confidence;2};10:30:00
9/02/2021 0:00;7:39:34;18:09:34;75;confidence;1};10:30:00
9/02/2021 0:00;7:39:39;18:09:39;76;confidence;1};10:30:00
9/02/2021 0:00;7:39:44;18:09:44;78;confidence;1};10:30:00
9/02/2021 0:00;7:39:54;18:09:54;77;confidence;1};10:30:00
9/02/2021 0:00;7:39:59;18:09:59;76;confidence;1};10:30:00
9/02/2021 0:00;7:40:04;18:10:04;72;confidence;1};10:30:00
9/02/2021 0:00;7:40:09;18:10:09;71;confidence;1};10:30:00
9/02/2021 0:00;7:40:14;18:10:14;73;confidence;1};10:30:00
9/02/2021 0:00;7:40:19;18:10:19;76;confidence;1};10:30:00
9/02/2021 0:00;7:40:24;18:10:24;77;confidence;1};10:30:00
9/02/2021 0:00;7:40:29;18:10:29;75;confidence;2};10:30:00
9/02/2021 0:00;7:40:34;18:10:34;74;confidence;2};10:30:00
9/02/2021 0:00;7:40:39;18:10:39;73;confidence;1};10:30:00
9/02/2021 0:00;7:40:44;18:10:44;74;confidence;1};10:30:00
9/02/2021 0:00;7:40:49;18:10:49;75;confidence;1};10:30:00
9/02/2021 0:00;7:40:54;18:10:54;76;confidence;2};10:30:00
9/02/2021 0:00;7:41:04;18:11:04;72;confidence;3};10:30:00
9/02/2021 0:00;7:41:09;18:11:09;69;confidence;3};10:30:00
9/02/2021 0:00;7:41:14;18:11:14;70;confidence;3};10:30:00
9/02/2021 0:00;7:41:24;18:11:24;71;confidence;3};10:30:00
9/02/2021 0:00;7:41:29;18:11:29;72;confidence;3};10:30:00
9/02/2021 0:00;7:41:34;18:11:34;71;confidence;3};10:30:00
9/02/2021 0:00;7:41:44;18:11:44;70;confidence;3};10:30:00
9/02/2021 0:00;7:41:49;18:11:49;70;confidence;1};10:30:00
9/02/2021 0:00;7:41:59;18:11:59;71;confidence;1};10:30:00
9/02/2021 0:00;7:42:04;18:12:04;73;confidence;1};10:30:00
9/02/2021 0:00;7:42:14;18:12:14;76;confidence;1};10:30:00
9/02/2021 0:00;7:42:19;18:12:19;79;confidence;1};10:30:00
9/02/2021 0:00;7:42:24;18:12:24;80;confidence;1};10:30:00
9/02/2021 0:00;7:42:29;18:12:29;81;confidence;1};10:30:00
9/02/2021 0:00;7:42:34;18:12:34;83;confidence;1};10:30:00
9/02/2021 0:00;7:42:44;18:12:44;90;confidence;1};10:30:00
9/02/2021 0:00;7:42:49;18:12:49;92;confidence;1};10:30:00
9/02/2021 0:00;7:42:54;18:12:54;91;confidence;1};10:30:00
9/02/2021 0:00;7:42:59;18:12:59;91;confidence;1};10:30:00
9/02/2021 0:00;7:43:04;18:13:04;89;confidence;1};10:30:00
9/02/2021 0:00;7:43:09;18:13:09;81;confidence;1};10:30:00
9/02/2021 0:00;7:43:14;18:13:14;80;confidence;1};10:30:00
9/02/2021 0:00;7:43:19;18:13:19;79;confidence;1};10:30:00
9/02/2021 0:00;7:43:24;18:13:24;83;confidence;1};10:30:00
9/02/2021 0:00;7:43:34;18:13:34;84;confidence;1};10:30:00
9/02/2021 0:00;7:43:39;18:13:39;86;confidence;1};10:30:00
9/02/2021 0:00;7:43:44;18:13:44;89;confidence;1};10:30:00
9/02/2021 0:00;7:43:49;18:13:49;86;confidence;1};10:30:00
9/02/2021 0:00;7:43:54;18:13:54;80;confidence;1};10:30:00
9/02/2021 0:00;7:43:59;18:13:59;67;confidence;3};10:30:00
9/02/2021 0:00;7:44:04;18:14:04;64;confidence;3};10:30:00
9/02/2021 0:00;7:44:09;18:14:09;60;confidence;3};10:30:00
9/02/2021 0:00;7:44:14;18:14:14;62;confidence;3};10:30:00
9/02/2021 0:00;7:44:19;18:14:19;64;confidence;1};10:30:00
9/02/2021 0:00;7:44:24;18:14:24;65;confidence;1};10:30:00
9/02/2021 0:00;7:44:29;18:14:29;68;confidence;1};10:30:00
9/02/2021 0:00;7:44:34;18:14:34;72;confidence;1};10:30:00
9/02/2021 0:00;7:44:39;18:14:39;74;confidence;1};10:30:00
9/02/2021 0:00;7:44:44;18:14:44;72;confidence;3};10:30:00
9/02/2021 0:00;7:44:49;18:14:49;71;confidence;2};10:30:00
9/02/2021 0:00;7:44:59;18:14:59;71;confidence;1};10:30:00
9/02/2021 0:00;7:45:09;18:15:09;73;confidence;1};10:30:00
9/02/2021 0:00;7:45:14;18:15:14;72;confidence;1};10:30:00
9/02/2021 0:00;7:45:19;18:15:19;73;confidence;1};10:30:00
9/02/2021 0:00;7:45:24;18:15:24;73;confidence;1};10:30:00
9/02/2021 0:00;7:45:29;18:15:29;71;confidence;1};10:30:00
9/02/2021 0:00;7:45:34;18:15:34;72;confidence;1};10:30:00
9/02/2021 0:00;7:45:39;18:15:39;72;confidence;2};10:30:00
9/02/2021 0:00;7:45:44;18:15:44;73;confidence;2};10:30:00
9/02/2021 0:00;7:45:49;18:15:49;72;confidence;2};10:30:00
9/02/2021 0:00;7:45:54;18:15:54;69;confidence;2};10:30:00
9/02/2021 0:00;7:45:59;18:15:59;68;confidence;1};10:30:00
9/02/2021 0:00;7:46:04;18:16:04;70;confidence;1};10:30:00
9/02/2021 0:00;7:46:09;18:16:09;71;confidence;1};10:30:00
9/02/2021 0:00;7:46:14;18:16:14;71;confidence;2};10:30:00
9/02/2021 0:00;7:46:19;18:16:19;73;confidence;2};10:30:00
9/02/2021 0:00;7:46:24;18:16:24;72;confidence;1};10:30:00
9/02/2021 0:00;7:46:29;18:16:29;73;confidence;1};10:30:00
9/02/2021 0:00;7:46:34;18:16:34;76;confidence;1};10:30:00
9/02/2021 0:00;7:46:39;18:16:39;82;confidence;1};10:30:00
9/02/2021 0:00;7:46:44;18:16:44;84;confidence;1};10:30:00
9/02/2021 0:00;7:46:49;18:16:49;82;confidence;3};10:30:00
9/02/2021 0:00;7:46:54;18:16:54;81;confidence;1};10:30:00
9/02/2021 0:00;7:46:59;18:16:59;76;confidence;1};10:30:00
9/02/2021 0:00;7:47:04;18:17:04;74;confidence;1};10:30:00
9/02/2021 0:00;7:47:14;18:17:14;73;confidence;1};10:30:00
9/02/2021 0:00;7:47:19;18:17:19;76;confidence;1};10:30:00
9/02/2021 0:00;7:47:24;18:17:24;77;confidence;1};10:30:00
9/02/2021 0:00;7:47:29;18:17:29;79;confidence;1};10:30:00
9/02/2021 0:00;7:47:44;18:17:44;78;confidence;1};10:30:00
9/02/2021 0:00;7:47:49;18:17:49;76;confidence;1};10:30:00
9/02/2021 0:00;7:47:54;18:17:54;76;confidence;1};10:30:00
9/02/2021 0:00;7:47:59;18:17:59;75;confidence;1};10:30:00
9/02/2021 0:00;7:48:04;18:18:04;76;confidence;1};10:30:00
9/02/2021 0:00;7:48:09;18:18:09;73;confidence;1};10:30:00
9/02/2021 0:00;7:48:14;18:18:14;68;confidence;1};10:30:00
9/02/2021 0:00;7:48:19;18:18:19;66;confidence;1};10:30:00
9/02/2021 0:00;7:48:24;18:18:24;68;confidence;1};10:30:00
9/02/2021 0:00;7:48:29;18:18:29;71;confidence;1};10:30:00
9/02/2021 0:00;7:48:34;18:18:34;73;confidence;1};10:30:00
9/02/2021 0:00;7:48:39;18:18:39;74;confidence;1};10:30:00
9/02/2021 0:00;7:48:44;18:18:44;76;confidence;1};10:30:00
9/02/2021 0:00;7:48:49;18:18:49;74;confidence;1};10:30:00
9/02/2021 0:00;7:48:54;18:18:54;77;confidence;1};10:30:00
9/02/2021 0:00;7:49:04;18:19:04;75;confidence;1};10:30:00
9/02/2021 0:00;7:49:09;18:19:09;76;confidence;1};10:30:00
9/02/2021 0:00;7:49:19;18:19:19;74;confidence;1};10:30:00
9/02/2021 0:00;7:49:24;18:19:24;72;confidence;1};10:30:00
9/02/2021 0:00;7:49:29;18:19:29;73;confidence;1};10:30:00
9/02/2021 0:00;7:49:34;18:19:34;72;confidence;1};10:30:00
9/02/2021 0:00;7:49:39;18:19:39;73;confidence;1};10:30:00
9/02/2021 0:00;7:49:44;18:19:44;74;confidence;1};10:30:00
9/02/2021 0:00;7:49:49;18:19:49;72;confidence;2};10:30:00
9/02/2021 0:00;7:49:54;18:19:54;73;confidence;2};10:30:00
9/02/2021 0:00;7:49:59;18:19:59;72;confidence;2};10:30:00
9/02/2021 0:00;7:50:04;18:20:04;73;confidence;2};10:30:00
9/02/2021 0:00;7:50:09;18:20:09;74;confidence;2};10:30:00
9/02/2021 0:00;7:50:14;18:20:14;74;confidence;1};10:30:00
9/02/2021 0:00;7:50:19;18:20:19;74;confidence;1};10:30:00
9/02/2021 0:00;7:50:24;18:20:24;76;confidence;1};10:30:00
9/02/2021 0:00;7:50:39;18:20:39;76;confidence;1};10:30:00
9/02/2021 0:00;7:50:44;18:20:44;75;confidence;1};10:30:00
9/02/2021 0:00;7:50:49;18:20:49;73;confidence;1};10:30:00
9/02/2021 0:00;7:50:54;18:20:54;74;confidence;1};10:30:00
9/02/2021 0:00;7:51:09;18:21:09;74;confidence;1};10:30:00
9/02/2021 0:00;7:51:14;18:21:14;73;confidence;1};10:30:00
9/02/2021 0:00;7:51:19;18:21:19;74;confidence;1};10:30:00
9/02/2021 0:00;7:51:24;18:21:24;76;confidence;1};10:30:00
9/02/2021 0:00;7:51:29;18:21:29;75;confidence;1};10:30:00
9/02/2021 0:00;7:51:34;18:21:34;74;confidence;1};10:30:00
9/02/2021 0:00;7:51:39;18:21:39;72;confidence;1};10:30:00
9/02/2021 0:00;7:51:44;18:21:44;73;confidence;1};10:30:00
9/02/2021 0:00;7:51:49;18:21:49;70;confidence;1};10:30:00
9/02/2021 0:00;7:52:04;18:22:04;72;confidence;1};10:30:00
9/02/2021 0:00;7:52:09;18:22:09;71;confidence;1};10:30:00
9/02/2021 0:00;7:52:14;18:22:14;70;confidence;1};10:30:00
9/02/2021 0:00;7:52:19;18:22:19;69;confidence;1};10:30:00
9/02/2021 0:00;7:52:24;18:22:24;68;confidence;1};10:30:00
9/02/2021 0:00;7:52:29;18:22:29;67;confidence;2};10:30:00
9/02/2021 0:00;7:52:44;18:22:44;67;confidence;2};10:30:00
9/02/2021 0:00;7:52:49;18:22:49;69;confidence;1};10:30:00
9/02/2021 0:00;7:52:54;18:22:54;71;confidence;1};10:30:00
9/02/2021 0:00;7:52:59;18:22:59;70;confidence;1};10:30:00
9/02/2021 0:00;7:53:14;18:23:14;69;confidence;1};10:30:00
9/02/2021 0:00;7:53:19;18:23:19;72;confidence;2};10:30:00
9/02/2021 0:00;7:53:24;18:23:24;74;confidence;1};10:30:00
9/02/2021 0:00;7:53:29;18:23:29;76;confidence;1};10:30:00
9/02/2021 0:00;7:53:39;18:23:39;75;confidence;1};10:30:00
9/02/2021 0:00;7:53:44;18:23:44;72;confidence;1};10:30:00
9/02/2021 0:00;7:53:49;18:23:49;70;confidence;1};10:30:00
9/02/2021 0:00;7:53:54;18:23:54;69;confidence;1};10:30:00
9/02/2021 0:00;7:53:59;18:23:59;66;confidence;3};10:30:00
9/02/2021 0:00;7:54:04;18:24:04;65;confidence;3};10:30:00
9/02/2021 0:00;7:54:09;18:24:09;63;confidence;3};10:30:00
9/02/2021 0:00;7:54:14;18:24:14;63;confidence;1};10:30:00
9/02/2021 0:00;7:54:24;18:24:24;62;confidence;1};10:30:00
9/02/2021 0:00;7:54:29;18:24:29;65;confidence;2};10:30:00
9/02/2021 0:00;7:54:34;18:24:34;63;confidence;1};10:30:00
9/02/2021 0:00;7:54:39;18:24:39;62;confidence;1};10:30:00
9/02/2021 0:00;7:54:44;18:24:44;63;confidence;1};10:30:00
9/02/2021 0:00;7:54:49;18:24:49;67;confidence;1};10:30:00
9/02/2021 0:00;7:54:59;18:24:59;66;confidence;1};10:30:00
9/02/2021 0:00;7:55:04;18:25:04;63;confidence;1};10:30:00
9/02/2021 0:00;7:55:14;18:25:14;64;confidence;1};10:30:00
9/02/2021 0:00;7:55:24;18:25:24;70;confidence;1};10:30:00
9/02/2021 0:00;7:55:29;18:25:29;75;confidence;1};10:30:00
9/02/2021 0:00;7:55:34;18:25:34;77;confidence;1};10:30:00
9/02/2021 0:00;7:55:39;18:25:39;74;confidence;1};10:30:00
9/02/2021 0:00;7:55:44;18:25:44;66;confidence;1};10:30:00
9/02/2021 0:00;7:55:49;18:25:49;64;confidence;1};10:30:00
9/02/2021 0:00;7:55:54;18:25:54;62;confidence;2};10:30:00
9/02/2021 0:00;7:55:59;18:25:59;63;confidence;2};10:30:00
9/02/2021 0:00;7:56:04;18:26:04;63;confidence;1};10:30:00
9/02/2021 0:00;7:56:09;18:26:09;61;confidence;2};10:30:00
9/02/2021 0:00;7:56:14;18:26:14;61;confidence;1};10:30:00
9/02/2021 0:00;7:56:24;18:26:24;60;confidence;1};10:30:00
9/02/2021 0:00;7:56:29;18:26:29;61;confidence;1};10:30:00
9/02/2021 0:00;7:56:44;18:26:44;61;confidence;1};10:30:00
9/02/2021 0:00;7:56:49;18:26:49;63;confidence;2};10:30:00
9/02/2021 0:00;7:56:54;18:26:54;63;confidence;1};10:30:00
9/02/2021 0:00;7:56:59;18:26:59;62;confidence;1};10:30:00
9/02/2021 0:00;7:57:09;18:27:09;66;confidence;1};10:30:00
9/02/2021 0:00;7:57:19;18:27:19;65;confidence;1};10:30:00
9/02/2021 0:00;7:57:24;18:27:24;66;confidence;1};10:30:00
9/02/2021 0:00;7:57:29;18:27:29;67;confidence;1};10:30:00
9/02/2021 0:00;7:57:39;18:27:39;66;confidence;1};10:30:00
9/02/2021 0:00;7:57:54;18:27:54;68;confidence;1};10:30:00
9/02/2021 0:00;7:58:09;18:28:09;68;confidence;1};10:30:00
9/02/2021 0:00;7:58:14;18:28:14;70;confidence;1};10:30:00
9/02/2021 0:00;7:58:24;18:28:24;71;confidence;2};10:30:00
9/02/2021 0:00;7:58:29;18:28:29;73;confidence;2};10:30:00
9/02/2021 0:00;7:58:34;18:28:34;72;confidence;2};10:30:00
9/02/2021 0:00;7:58:39;18:28:39;71;confidence;2};10:30:00
9/02/2021 0:00;7:58:44;18:28:44;69;confidence;1};10:30:00
9/02/2021 0:00;7:58:54;18:28:54;68;confidence;1};10:30:00
9/02/2021 0:00;7:59:04;18:29:04;72;confidence;1};10:30:00
9/02/2021 0:00;7:59:14;18:29:14;75;confidence;1};10:30:00
9/02/2021 0:00;7:59:19;18:29:19;77;confidence;1};10:30:00
9/02/2021 0:00;7:59:24;18:29:24;73;confidence;1};10:30:00
9/02/2021 0:00;7:59:29;18:29:29;70;confidence;1};10:30:00
9/02/2021 0:00;7:59:34;18:29:34;67;confidence;1};10:30:00
9/02/2021 0:00;7:59:49;18:29:49;67;confidence;1};10:30:00
9/02/2021 0:00;7:59:59;18:29:59;66;confidence;1};10:30:00
9/02/2021 0:00;8:00:04;18:30:04;62;confidence;1};10:30:00
9/02/2021 0:00;8:00:14;18:30:14;62;confidence;2};10:30:00
9/02/2021 0:00;8:00:19;18:30:19;63;confidence;2};10:30:00
9/02/2021 0:00;8:00:24;18:30:24;63;confidence;3};10:30:00
9/02/2021 0:00;8:00:29;18:30:29;63;confidence;2};10:30:00
9/02/2021 0:00;8:00:34;18:30:34;63;confidence;1};10:30:00
9/02/2021 0:00;8:00:39;18:30:39;64;confidence;1};10:30:00
9/02/2021 0:00;8:00:44;18:30:44;68;confidence;1};10:30:00
9/02/2021 0:00;8:00:49;18:30:49;72;confidence;1};10:30:00
9/02/2021 0:00;8:00:54;18:30:54;74;confidence;1};10:30:00
9/02/2021 0:00;8:00:59;18:30:59;73;confidence;1};10:30:00
9/02/2021 0:00;8:01:04;18:31:04;74;confidence;1};10:30:00
9/02/2021 0:00;8:01:14;18:31:14;73;confidence;1};10:30:00
9/02/2021 0:00;8:01:19;18:31:19;74;confidence;1};10:30:00
9/02/2021 0:00;8:01:24;18:31:24;69;confidence;1};10:30:00
9/02/2021 0:00;8:01:29;18:31:29;68;confidence;1};10:30:00
9/02/2021 0:00;8:01:34;18:31:34;66;confidence;1};10:30:00
9/02/2021 0:00;8:01:39;18:31:39;66;confidence;2};10:30:00
9/02/2021 0:00;8:01:44;18:31:44;65;confidence;2};10:30:00
9/02/2021 0:00;8:01:49;18:31:49;63;confidence;1};10:30:00
9/02/2021 0:00;8:02:04;18:32:04;65;confidence;1};10:30:00
9/02/2021 0:00;8:02:14;18:32:14;64;confidence;1};10:30:00
9/02/2021 0:00;8:02:19;18:32:19;66;confidence;1};10:30:00
9/02/2021 0:00;8:02:24;18:32:24;66;confidence;1};10:30:00
9/02/2021 0:00;8:02:29;18:32:29;68;confidence;1};10:30:00
9/02/2021 0:00;8:02:34;18:32:34;70;confidence;1};10:30:00
9/02/2021 0:00;8:02:39;18:32:39;68;confidence;1};10:30:00
9/02/2021 0:00;8:02:44;18:32:44;66;confidence;1};10:30:00
9/02/2021 0:00;8:02:49;18:32:49;67;confidence;1};10:30:00
9/02/2021 0:00;8:02:54;18:32:54;65;confidence;1};10:30:00
9/02/2021 0:00;8:03:04;18:33:04;64;confidence;1};10:30:00
9/02/2021 0:00;8:03:09;18:33:09;66;confidence;1};10:30:00
9/02/2021 0:00;8:03:24;18:33:24;64;confidence;1};10:30:00
9/02/2021 0:00;8:03:29;18:33:29;67;confidence;1};10:30:00
9/02/2021 0:00;8:03:34;18:33:34;68;confidence;1};10:30:00
9/02/2021 0:00;8:03:39;18:33:39;70;confidence;1};10:30:00
9/02/2021 0:00;8:03:49;18:33:49;69;confidence;1};10:30:00
9/02/2021 0:00;8:03:54;18:33:54;68;confidence;1};10:30:00
9/02/2021 0:00;8:03:59;18:33:59;72;confidence;1};10:30:00
9/02/2021 0:00;8:04:04;18:34:04;71;confidence;1};10:30:00
9/02/2021 0:00;8:04:09;18:34:09;72;confidence;1};10:30:00
9/02/2021 0:00;8:04:19;18:34:19;70;confidence;1};10:30:00
9/02/2021 0:00;8:04:24;18:34:24;68;confidence;1};10:30:00
9/02/2021 0:00;8:04:29;18:34:29;64;confidence;1};10:30:00
9/02/2021 0:00;8:04:34;18:34:34;67;confidence;1};10:30:00
9/02/2021 0:00;8:04:39;18:34:39;68;confidence;1};10:30:00
9/02/2021 0:00;8:04:44;18:34:44;70;confidence;1};10:30:00
9/02/2021 0:00;8:04:49;18:34:49;71;confidence;1};10:30:00
9/02/2021 0:00;8:04:54;18:34:54;73;confidence;1};10:30:00
9/02/2021 0:00;8:04:59;18:34:59;74;confidence;1};10:30:00
9/02/2021 0:00;8:05:04;18:35:04;73;confidence;1};10:30:00
9/02/2021 0:00;8:05:09;18:35:09;76;confidence;1};10:30:00
9/02/2021 0:00;8:05:14;18:35:14;75;confidence;1};10:30:00
9/02/2021 0:00;8:05:19;18:35:19;74;confidence;1};10:30:00
9/02/2021 0:00;8:05:24;18:35:24;76;confidence;1};10:30:00
9/02/2021 0:00;8:05:29;18:35:29;75;confidence;1};10:30:00
9/02/2021 0:00;8:05:34;18:35:34;73;confidence;1};10:30:00
9/02/2021 0:00;8:05:39;18:35:39;72;confidence;1};10:30:00
9/02/2021 0:00;8:05:54;18:35:54;74;confidence;1};10:30:00
9/02/2021 0:00;8:05:59;18:35:59;73;confidence;1};10:30:00
9/02/2021 0:00;8:06:14;18:36:14;74;confidence;1};10:30:00
9/02/2021 0:00;8:06:19;18:36:19;75;confidence;1};10:30:00
9/02/2021 0:00;8:06:34;18:36:34;75;confidence;1};10:30:00
9/02/2021 0:00;8:06:39;18:36:39;74;confidence;1};10:30:00
9/02/2021 0:00;8:06:49;18:36:49;73;confidence;1};10:30:00
9/02/2021 0:00;8:06:54;18:36:54;75;confidence;1};10:30:00
9/02/2021 0:00;8:06:59;18:36:59;76;confidence;1};10:30:00
9/02/2021 0:00;8:07:04;18:37:04;73;confidence;1};10:30:00
9/02/2021 0:00;8:07:09;18:37:09;70;confidence;1};10:30:00
9/02/2021 0:00;8:07:14;18:37:14;71;confidence;1};10:30:00
9/02/2021 0:00;8:07:19;18:37:19;68;confidence;1};10:30:00
9/02/2021 0:00;8:07:24;18:37:24;70;confidence;1};10:30:00
