dateTime;value;bpm;confidence;;hora gtm
08-18-2021;21:25:30;74;1};;
08-18-2021;21:25:45;72;1};;
08-18-2021;21:25:55;71;1};;
08-18-2021;21:26:05;73;1};;
08-18-2021;21:26:20;73;1};;
08-18-2021;21:26:35;73;1};;
08-18-2021;21:26:40;74;1};;
08-18-2021;21:26:45;73;1};;
08-18-2021;21:27:00;72;1};;
08-18-2021;21:27:05;74;1};;
08-18-2021;21:27:10;77;1};;
08-18-2021;21:27:15;75;1};;
08-18-2021;21:27:20;73;1};;
08-18-2021;21:27:25;72;1};;
08-18-2021;21:27:35;71;1};;
08-18-2021;21:27:40;72;1};;
08-18-2021;21:27:45;73;1};;
08-18-2021;21:27:50;72;1};;
08-18-2021;21:28:05;71;1};;
08-18-2021;21:28:15;70;1};;
08-18-2021;21:28:20;71;1};;
08-18-2021;21:28:30;72;1};;
08-18-2021;21:28:40;71;1};;
08-18-2021;21:28:50;72;1};;
08-18-2021;21:28:55;73;1};;
08-18-2021;21:29:05;71;1};;
08-18-2021;21:29:15;72;1};;
08-18-2021;21:29:25;73;1};;
08-18-2021;21:29:30;76;1};;
08-18-2021;21:29:35;74;1};;
08-18-2021;21:29:40;79;1};;
08-18-2021;21:29:45;78;1};;
08-18-2021;21:29:50;77;1};;
08-18-2021;21:29:55;78;1};;
08-18-2021;21:30:00;81;1};;
08-18-2021;21:30:04;81;1};;
08-18-2021;21:30:10;81;1};;
08-18-2021;21:30:15;80;1};;
08-18-2021;21:30:20;78;1};;
08-18-2021;21:30:25;76;1};;
08-18-2021;21:30:30;77;1};;
08-18-2021;21:30:35;76;1};;
08-18-2021;21:30:40;75;1};;
08-18-2021;21:30:45;73;1};;
08-18-2021;21:30:50;70;1};;
08-18-2021;21:30:55;72;1};;
08-18-2021;21:31:05;73;1};;
08-18-2021;21:31:15;72;1};;
08-18-2021;21:31:20;71;1};;
08-18-2021;21:31:30;70;1};;
08-18-2021;21:31:35;72;1};;
08-18-2021;21:31:40;75;1};;
08-18-2021;21:31:45;76;1};;
08-18-2021;21:31:50;78;1};;
08-18-2021;21:31:55;81;1};;
08-18-2021;21:32:00;82;1};;
08-18-2021;21:32:05;80;1};;
08-18-2021;21:32:10;77;1};;
08-18-2021;21:32:15;76;1};;
08-18-2021;21:32:20;75;1};;
08-18-2021;21:32:35;75;1};;
08-18-2021;21:32:40;77;1};;
08-18-2021;21:32:45;80;1};;
08-18-2021;21:32:50;80;1};;
08-18-2021;21:32:55;70;1};;
08-18-2021;21:33:00;71;2};;
08-18-2021;21:33:05;69;2};;
08-18-2021;21:33:10;68;1};;
08-18-2021;21:33:15;70;1};;
08-18-2021;21:33:20;72;1};;
08-18-2021;21:33:25;73;1};;
08-18-2021;21:33:40;71;1};;
08-18-2021;21:33:50;69;1};;
08-18-2021;21:33:55;65;1};;
08-18-2021;21:34:00;66;1};;
08-18-2021;21:34:05;68;1};;
08-18-2021;21:34:15;70;1};;
08-18-2021;21:34:20;71;1};;
08-18-2021;21:34:25;72;1};;
08-18-2021;21:34:40;73;1};;
08-18-2021;21:34:45;74;1};;
08-18-2021;21:34:50;73;1};;
08-18-2021;21:34:55;71;1};;
08-18-2021;21:35:05;70;1};;
08-18-2021;21:35:10;71;1};;
08-18-2021;21:35:15;72;1};;
08-18-2021;21:35:25;73;1};;
08-18-2021;21:35:30;75;1};;
08-18-2021;21:35:35;77;1};;
08-18-2021;21:35:40;76;1};;
08-18-2021;21:35:55;76;1};;
08-18-2021;21:36:05;75;1};;
08-18-2021;21:36:10;76;1};;
08-18-2021;21:36:20;73;1};;
08-18-2021;21:36:25;71;1};;
08-18-2021;21:36:30;74;1};;
08-18-2021;21:36:35;73;1};;
08-18-2021;21:36:40;72;1};;
08-18-2021;21:36:45;73;1};;
08-18-2021;21:36:50;74;1};;
08-18-2021;21:37:00;77;1};;
08-18-2021;21:37:05;90;1};;
08-18-2021;21:37:10;93;1};;
08-18-2021;21:37:20;94;1};;
08-18-2021;21:37:25;93;1};;
08-18-2021;21:37:30;91;1};;
08-18-2021;21:37:35;85;1};;
08-18-2021;21:37:40;79;1};;
08-18-2021;21:37:51;84;1};;
08-18-2021;21:38:01;85;1};;
08-18-2021;21:38:06;90;1};;
08-18-2021;21:38:11;89;1};;
08-18-2021;21:38:16;90;1};;
08-18-2021;21:38:21;86;1};;
08-18-2021;21:38:26;83;1};;
08-18-2021;21:38:31;80;1};;
08-18-2021;21:38:41;75;1};;
08-18-2021;21:38:46;69;1};;
08-18-2021;21:38:51;68;1};;
08-18-2021;21:38:56;67;1};;
08-18-2021;21:39:01;70;1};;
08-18-2021;21:39:06;75;1};;
08-18-2021;21:39:16;73;1};;
08-18-2021;21:39:21;71;1};;
08-18-2021;21:39:26;68;1};;
08-18-2021;21:39:31;65;1};;
08-18-2021;21:39:36;67;1};;
08-18-2021;21:39:41;69;1};;
08-18-2021;21:39:56;73;1};;
08-18-2021;21:40:01;72;1};;
08-18-2021;21:40:06;73;1};;
08-18-2021;21:40:11;72;1};;
08-18-2021;21:40:16;69;2};;
08-18-2021;21:40:21;69;1};;
08-18-2021;21:40:26;70;1};;
08-18-2021;21:40:31;71;1};;
08-18-2021;21:40:36;69;1};;
08-18-2021;21:40:46;67;1};;
08-18-2021;21:40:51;68;1};;
08-18-2021;21:41:06;70;1};;
08-18-2021;21:41:11;72;2};;
08-18-2021;21:41:16;73;1};;
08-18-2021;21:41:21;71;1};;
08-18-2021;21:41:26;70;1};;
08-18-2021;21:41:31;73;1};;
08-18-2021;21:41:36;76;1};;
08-18-2021;21:41:41;78;1};;
08-18-2021;21:41:46;77;1};;
08-18-2021;21:41:51;73;2};;
08-18-2021;21:42:01;72;1};;
08-18-2021;21:42:06;70;2};;
08-18-2021;21:42:11;70;1};;
08-18-2021;21:42:21;69;1};;
08-18-2021;21:42:36;70;1};;
08-18-2021;21:42:41;72;1};;
08-18-2021;21:42:51;71;1};;
08-18-2021;21:42:56;69;1};;
08-18-2021;21:43:01;71;1};;
08-18-2021;21:43:06;74;1};;
08-18-2021;21:43:11;75;1};;
08-18-2021;21:43:26;71;1};;
08-18-2021;21:43:31;72;1};;
08-18-2021;21:43:36;69;1};;
08-18-2021;21:43:46;71;1};;
08-18-2021;21:43:51;71;2};;
08-18-2021;21:43:56;72;1};;
08-18-2021;21:44:01;71;1};;
08-18-2021;21:44:06;70;1};;
08-18-2021;21:44:11;69;2};;
08-18-2021;21:44:16;69;1};;
08-18-2021;21:44:21;66;1};;
08-18-2021;21:44:26;70;1};;
08-18-2021;21:44:31;67;1};;
08-18-2021;21:44:41;64;1};;
08-18-2021;21:44:51;63;1};;
08-18-2021;21:44:56;65;3};;
08-18-2021;21:45:01;67;2};;
08-18-2021;21:45:06;66;2};;
08-18-2021;21:45:21;66;2};;
08-18-2021;21:45:26;67;2};;
08-18-2021;21:45:31;69;2};;
08-18-2021;21:45:36;68;1};;
08-18-2021;21:45:46;68;2};;
08-18-2021;21:45:51;69;1};;
08-18-2021;21:45:56;72;1};;
08-18-2021;21:46:01;69;1};;
08-18-2021;21:46:06;70;1};;
08-18-2021;21:46:11;69;2};;
08-18-2021;21:46:16;66;3};;
08-18-2021;21:46:21;65;2};;
08-18-2021;21:46:31;65;1};;
08-18-2021;21:46:36;69;1};;
08-18-2021;21:46:41;71;1};;
08-18-2021;21:46:46;68;1};;
08-18-2021;21:47:01;70;1};;
08-18-2021;21:47:06;67;1};;
08-18-2021;21:47:11;66;3};;
08-18-2021;21:47:16;65;3};;
08-18-2021;21:47:31;65;3};;
08-18-2021;21:47:36;67;3};;
08-18-2021;21:47:41;68;2};;
08-18-2021;21:47:46;67;2};;
08-18-2021;21:48:01;67;2};;
08-18-2021;21:48:06;68;1};;
08-18-2021;21:48:11;69;1};;
08-18-2021;21:48:16;74;1};;
08-18-2021;21:48:26;71;1};;
08-18-2021;21:48:31;69;1};;
08-18-2021;21:48:36;68;1};;
08-18-2021;21:48:41;69;1};;
08-18-2021;21:48:46;71;2};;
08-18-2021;21:48:51;73;3};;
08-18-2021;21:48:56;70;1};;
08-18-2021;21:49:01;67;1};;
08-18-2021;21:49:11;69;2};;
08-18-2021;21:49:16;68;3};;
08-18-2021;21:49:21;66;3};;
08-18-2021;21:49:26;67;3};;
08-18-2021;21:49:31;68;3};;
08-18-2021;21:49:36;69;2};;
08-18-2021;21:49:46;69;1};;
08-18-2021;21:49:51;69;2};;
08-18-2021;21:49:56;70;2};;
08-18-2021;21:50:01;70;1};;
08-18-2021;21:50:06;71;1};;
08-18-2021;21:50:11;72;1};;
08-18-2021;21:50:16;75;1};;
08-18-2021;21:50:26;72;1};;
08-18-2021;21:50:31;71;1};;
08-18-2021;21:50:36;68;3};;
08-18-2021;21:50:41;65;1};;
08-18-2021;21:50:56;66;1};;
08-18-2021;21:51:01;66;3};;
08-18-2021;21:51:06;66;2};;
08-18-2021;21:51:11;66;1};;
08-18-2021;21:51:21;67;2};;
08-18-2021;21:51:26;69;3};;
08-18-2021;21:51:31;68;2};;
08-18-2021;21:51:36;66;1};;
08-18-2021;21:51:46;68;1};;
08-18-2021;21:51:51;73;1};;
08-18-2021;21:51:56;69;3};;
08-18-2021;21:52:01;64;1};;
08-18-2021;21:52:06;65;1};;
08-18-2021;21:52:11;67;1};;
08-18-2021;21:52:16;70;1};;
08-18-2021;21:52:21;68;2};;
08-18-2021;21:52:26;66;1};;
08-18-2021;21:52:31;65;1};;
08-18-2021;21:52:41;68;1};;
08-18-2021;21:52:46;67;1};;
08-18-2021;21:52:51;66;1};;
08-18-2021;21:53:01;69;1};;
08-18-2021;21:53:06;72;1};;
08-18-2021;21:53:11;73;1};;
08-18-2021;21:53:21;72;1};;
08-18-2021;21:53:26;74;1};;
08-18-2021;21:53:36;73;1};;
08-18-2021;21:53:51;72;1};;
08-18-2021;21:53:56;73;1};;
08-18-2021;21:54:01;76;1};;
08-18-2021;21:54:06;75;1};;
08-18-2021;21:54:11;71;1};;
08-18-2021;21:54:16;70;1};;
08-18-2021;21:54:21;71;1};;
08-18-2021;21:54:26;68;1};;
08-18-2021;21:54:31;71;1};;
08-18-2021;21:54:41;73;1};;
08-18-2021;21:54:56;74;1};;
08-18-2021;21:55:01;72;1};;
08-18-2021;21:55:06;72;1};;
08-18-2021;21:55:11;71;1};;
08-18-2021;21:55:16;69;1};;
08-18-2021;21:55:26;71;1};;
08-18-2021;21:55:31;70;1};;
08-18-2021;21:55:36;69;1};;
08-18-2021;21:55:41;67;1};;
08-18-2021;21:55:46;69;1};;
08-18-2021;21:55:51;71;1};;
08-18-2021;21:55:56;73;1};;
08-18-2021;21:56:06;71;1};;
08-18-2021;21:56:16;70;1};;
08-18-2021;21:56:21;67;1};;
08-18-2021;21:56:28;67;0};;
08-18-2021;21:56:33;69;0};;
08-18-2021;21:56:43;69;1};;
08-18-2021;21:56:58;69;1};;
08-18-2021;21:57:03;67;2};;
08-18-2021;21:57:08;67;1};;
08-18-2021;21:57:13;68;1};;
08-18-2021;21:57:18;69;1};;
08-18-2021;21:57:23;68;1};;
08-18-2021;21:57:28;68;3};;
08-18-2021;21:57:33;69;3};;
08-18-2021;21:57:38;69;1};;
08-18-2021;21:57:48;68;1};;
08-18-2021;21:57:58;68;2};;
08-18-2021;21:58:03;68;1};;
08-18-2021;21:58:13;70;1};;
08-18-2021;21:58:18;75;1};;
08-18-2021;21:58:23;74;1};;
08-18-2021;21:58:33;73;1};;
08-18-2021;21:58:38;74;1};;
08-18-2021;21:58:48;77;1};;
08-18-2021;21:58:58;74;1};;
08-18-2021;21:59:03;76;1};;
08-18-2021;21:59:13;77;1};;
08-18-2021;21:59:18;75;1};;
08-18-2021;21:59:23;74;1};;
08-18-2021;21:59:28;72;1};;
08-18-2021;21:59:33;74;1};;
08-18-2021;21:59:48;74;1};;
08-18-2021;21:59:53;75;1};;
08-18-2021;22:00:08;75;1};;
08-18-2021;22:00:13;74;1};;
08-18-2021;22:00:18;73;1};;
08-18-2021;22:00:23;69;1};;
08-18-2021;22:00:28;66;1};;
08-18-2021;22:00:33;70;1};;
08-18-2021;22:00:38;71;1};;
08-18-2021;22:00:43;70;1};;
08-18-2021;22:00:48;67;1};;
08-18-2021;22:00:53;68;1};;
08-18-2021;22:00:58;70;1};;
08-18-2021;22:01:03;71;1};;
08-18-2021;22:01:08;68;1};;
08-18-2021;22:01:13;67;1};;
08-18-2021;22:01:18;70;1};;
08-18-2021;22:01:23;71;1};;
08-18-2021;22:01:28;70;1};;
08-18-2021;22:01:33;68;1};;
08-18-2021;22:01:38;72;1};;
08-18-2021;22:01:43;73;1};;
08-18-2021;22:01:48;74;1};;
08-18-2021;22:01:53;77;1};;
08-18-2021;22:02:03;79;1};;
08-18-2021;22:02:08;83;1};;
08-18-2021;22:02:13;81;1};;
08-18-2021;22:02:18;83;1};;
08-18-2021;22:02:28;82;1};;
08-18-2021;22:02:33;81;1};;
08-18-2021;22:02:38;80;1};;
08-18-2021;22:02:43;73;1};;
08-18-2021;22:02:48;70;1};;
08-18-2021;22:02:53;69;1};;
08-18-2021;22:02:58;68;1};;
08-18-2021;22:03:03;70;1};;
08-18-2021;22:03:18;71;1};;
08-18-2021;22:03:23;72;1};;
08-18-2021;22:03:28;74;1};;
08-18-2021;22:03:33;75;1};;
08-18-2021;22:03:38;74;1};;
08-18-2021;22:03:43;69;1};;
08-18-2021;22:03:53;68;1};;
08-18-2021;22:03:58;69;1};;
08-18-2021;22:04:03;72;1};;
08-18-2021;22:04:08;69;1};;
08-18-2021;22:04:13;68;3};;
08-18-2021;22:04:18;67;2};;
08-18-2021;22:04:33;69;2};;
08-18-2021;22:04:48;70;2};;
08-18-2021;22:04:53;70;1};;
08-18-2021;22:04:58;69;1};;
08-18-2021;22:05:08;70;1};;
08-18-2021;22:05:13;69;1};;
08-18-2021;22:05:23;68;1};;
08-18-2021;22:05:28;66;1};;
08-18-2021;22:05:38;69;1};;
08-18-2021;22:05:43;70;1};;
08-18-2021;22:05:48;71;1};;
08-18-2021;22:05:53;68;1};;
08-18-2021;22:05:58;66;2};;
08-18-2021;22:06:03;67;2};;
08-18-2021;22:06:13;68;2};;
08-18-2021;22:06:18;67;2};;
08-18-2021;22:06:28;66;2};;
08-18-2021;22:06:33;67;2};;
08-18-2021;22:06:38;66;2};;
08-18-2021;22:06:43;67;2};;
08-18-2021;22:06:48;66;1};;
08-18-2021;22:06:58;65;2};;
08-18-2021;22:07:03;64;3};;
08-18-2021;22:07:08;63;2};;
08-18-2021;22:07:18;65;2};;
08-18-2021;22:07:23;66;2};;
08-18-2021;22:07:33;66;1};;
08-18-2021;22:07:48;70;1};;
08-18-2021;22:07:53;69;1};;
08-18-2021;22:07:58;68;1};;
08-18-2021;22:08:03;67;1};;
08-18-2021;22:08:08;69;1};;
08-18-2021;22:08:13;73;1};;
08-18-2021;22:08:18;75;1};;
08-18-2021;22:08:23;73;1};;
08-18-2021;22:08:28;72;1};;
08-18-2021;22:08:33;73;1};;
08-18-2021;22:08:38;72;1};;
08-18-2021;22:08:43;69;1};;
08-18-2021;22:08:48;67;1};;
08-18-2021;22:08:53;70;1};;
08-18-2021;22:08:58;68;1};;
08-18-2021;22:09:03;66;1};;
08-18-2021;22:09:13;67;1};;
08-18-2021;22:09:18;69;1};;
08-18-2021;22:09:28;70;1};;
08-18-2021;22:09:38;67;1};;
08-18-2021;22:09:43;66;1};;
08-18-2021;22:09:48;68;1};;
08-18-2021;22:10:03;65;1};;
08-18-2021;22:10:13;69;1};;
08-18-2021;22:10:18;72;1};;
08-18-2021;22:10:23;71;1};;
08-18-2021;22:10:28;72;1};;
08-18-2021;22:10:38;73;1};;
08-18-2021;22:10:48;74;1};;
08-18-2021;22:10:58;73;1};;
08-18-2021;22:11:03;72;1};;
08-18-2021;22:11:18;72;1};;
08-18-2021;22:11:23;74;1};;
08-18-2021;22:11:33;75;1};;
08-18-2021;22:11:38;74;1};;
08-18-2021;22:11:48;73;1};;
08-18-2021;22:12:03;74;1};;
08-18-2021;22:12:08;76;1};;
08-18-2021;22:12:18;77;1};;
08-18-2021;22:12:23;75;1};;
08-18-2021;22:12:33;74;1};;
08-18-2021;22:12:48;74;1};;
08-18-2021;22:12:53;73;1};;
08-18-2021;22:12:58;72;1};;
08-18-2021;22:13:13;73;1};;
08-18-2021;22:13:18;72;1};;
08-18-2021;22:13:23;74;1};;
08-18-2021;22:13:28;73;1};;
08-18-2021;22:13:43;75;1};;
08-18-2021;22:13:48;74;1};;
08-18-2021;22:13:53;75;1};;
08-18-2021;22:13:58;73;1};;
08-18-2021;22:14:03;74;1};;
08-18-2021;22:14:08;75;1};;
08-18-2021;22:14:13;74;1};;
08-18-2021;22:14:18;73;1};;
08-18-2021;22:14:28;72;1};;
08-18-2021;22:14:33;73;1};;
08-18-2021;22:14:38;71;1};;
08-18-2021;22:14:43;72;1};;
08-18-2021;22:14:48;70;1};;
08-18-2021;22:14:58;68;1};;
08-18-2021;22:15:03;65;1};;
08-18-2021;22:15:08;70;2};;
08-18-2021;22:15:13;70;3};;
08-18-2021;22:15:18;68;1};;
08-18-2021;22:15:23;66;1};;
08-18-2021;22:15:33;65;3};;
08-18-2021;22:15:38;66;3};;
08-18-2021;22:15:43;66;1};;
08-18-2021;22:15:48;65;1};;
08-18-2021;22:15:53;64;1};;
08-18-2021;22:15:58;66;1};;
08-18-2021;22:16:03;69;1};;
08-18-2021;22:16:13;70;1};;
08-18-2021;22:16:18;71;1};;
08-18-2021;22:16:23;72;1};;
08-18-2021;22:16:28;73;1};;
08-18-2021;22:16:38;71;1};;
08-18-2021;22:16:48;72;1};;
08-18-2021;22:16:58;73;2};;
08-18-2021;22:17:03;72;1};;
08-18-2021;22:17:13;73;1};;
08-18-2021;22:17:18;74;1};;
08-18-2021;22:17:28;73;1};;
08-18-2021;22:17:38;70;2};;
08-18-2021;22:17:43;69;2};;
08-18-2021;22:17:48;65;1};;
08-18-2021;22:17:58;67;1};;
08-18-2021;22:18:03;69;2};;
08-18-2021;22:18:08;70;3};;
08-18-2021;22:18:13;66;1};;
08-18-2021;22:18:18;64;2};;
08-18-2021;22:18:28;66;2};;
08-18-2021;22:18:33;67;1};;
08-18-2021;22:18:38;65;2};;
08-18-2021;22:18:48;64;1};;
08-18-2021;22:18:53;62;1};;
08-18-2021;22:18:58;62;2};;
08-18-2021;22:19:03;64;2};;
08-18-2021;22:19:08;65;3};;
08-18-2021;22:19:13;63;3};;
08-18-2021;22:19:18;64;3};;
08-18-2021;22:19:23;65;3};;
08-18-2021;22:19:38;65;3};;
08-18-2021;22:19:43;66;3};;
08-18-2021;22:19:48;68;3};;
08-18-2021;22:19:53;68;1};;
08-18-2021;22:20:03;67;2};;
08-18-2021;22:20:08;66;1};;
08-18-2021;22:20:13;66;2};;
08-18-2021;22:20:18;67;1};;
08-18-2021;22:20:33;68;1};;
08-18-2021;22:20:38;71;1};;
08-18-2021;22:20:48;68;1};;
08-18-2021;22:20:58;70;1};;
08-18-2021;22:21:03;73;1};;
08-18-2021;22:21:08;68;1};;
08-18-2021;22:21:13;67;1};;
08-18-2021;22:21:28;67;1};;
08-18-2021;22:21:38;70;1};;
08-18-2021;22:21:43;74;1};;
08-18-2021;22:21:48;77;1};;
08-18-2021;22:21:53;75;1};;
08-18-2021;22:21:58;76;1};;
08-18-2021;22:22:03;80;1};;
08-18-2021;22:22:08;76;1};;
08-18-2021;22:22:13;72;1};;
08-18-2021;22:22:18;69;1};;
08-18-2021;22:22:23;67;1};;
08-18-2021;22:22:33;69;1};;
08-18-2021;22:22:38;74;1};;
08-18-2021;22:22:43;72;1};;
08-18-2021;22:22:48;69;1};;
08-18-2021;22:22:58;75;1};;
08-18-2021;22:23:03;78;1};;
08-18-2021;22:23:08;79;1};;
08-18-2021;22:23:13;78;1};;
08-18-2021;22:23:18;77;1};;
08-18-2021;22:23:23;75;1};;
08-18-2021;22:23:28;76;1};;
08-18-2021;22:23:33;75;1};;
08-18-2021;22:23:38;73;1};;
08-18-2021;22:23:48;71;1};;
08-18-2021;22:23:53;69;1};;
08-18-2021;22:23:58;68;1};;
08-18-2021;22:24:03;74;1};;
08-18-2021;22:24:08;80;1};;
08-18-2021;22:24:13;78;1};;
08-18-2021;22:24:28;77;1};;
08-18-2021;22:24:33;79;1};;
08-18-2021;22:24:38;77;1};;
08-18-2021;22:24:43;75;1};;
08-18-2021;22:24:48;74;1};;
08-18-2021;22:24:53;73;1};;
08-18-2021;22:24:58;70;1};;
08-18-2021;22:25:03;68;1};;
08-18-2021;22:25:08;67;1};;
08-18-2021;22:25:13;70;1};;
08-18-2021;22:25:18;72;1};;
08-18-2021;22:25:23;70;1};;
08-18-2021;22:25:28;67;1};;
08-18-2021;22:25:33;69;1};;
08-18-2021;22:25:38;73;1};;
08-18-2021;22:25:43;74;1};;
08-18-2021;22:25:48;75;1};;
08-18-2021;22:25:53;74;1};;
08-18-2021;22:25:58;75;1};;
08-18-2021;22:26:13;73;1};;
08-18-2021;22:26:18;71;1};;
08-18-2021;22:26:23;69;1};;
08-18-2021;22:26:28;66;1};;
08-18-2021;22:26:33;68;1};;
08-18-2021;22:26:38;70;1};;
08-18-2021;22:26:43;69;1};;
08-18-2021;22:26:48;68;1};;
08-18-2021;22:26:53;65;1};;
08-18-2021;22:26:58;64;1};;
08-18-2021;22:27:08;65;1};;
08-18-2021;22:27:13;64;2};;
08-18-2021;22:27:18;64;1};;
08-18-2021;22:27:23;63;1};;
08-18-2021;22:27:38;64;2};;
08-18-2021;22:27:43;66;2};;
08-18-2021;22:27:48;65;2};;
08-18-2021;22:27:53;65;1};;
08-18-2021;22:27:58;66;1};;
08-18-2021;22:28:03;68;2};;
08-18-2021;22:28:08;71;2};;
08-18-2021;22:28:13;70;1};;
08-18-2021;22:28:18;68;1};;
08-18-2021;22:28:28;71;1};;
08-18-2021;22:28:33;74;1};;
08-18-2021;22:28:38;73;1};;
08-18-2021;22:28:43;70;1};;
08-18-2021;22:28:48;68;1};;
08-18-2021;22:28:53;70;2};;
08-18-2021;22:28:58;72;2};;
08-18-2021;22:29:03;71;1};;
08-18-2021;22:29:08;69;1};;
08-18-2021;22:29:18;69;3};;
08-18-2021;22:29:23;71;1};;
08-18-2021;22:29:28;71;3};;
08-18-2021;22:29:33;71;2};;
08-18-2021;22:29:38;71;3};;
08-18-2021;22:29:43;71;2};;
08-18-2021;22:29:48;72;2};;
08-18-2021;22:29:53;68;3};;
08-18-2021;22:29:58;68;1};;
08-18-2021;22:30:03;69;1};;
08-18-2021;22:30:08;70;1};;
08-18-2021;22:30:13;73;1};;
08-18-2021;22:30:23;74;2};;
08-18-2021;22:30:28;73;2};;
08-18-2021;22:30:33;70;2};;
08-18-2021;22:30:38;67;3};;
08-18-2021;22:30:43;67;1};;
08-18-2021;22:30:48;68;1};;
08-18-2021;22:30:53;69;1};;
08-18-2021;22:30:58;71;1};;
08-18-2021;22:31:08;74;1};;
08-18-2021;22:31:13;75;1};;
08-18-2021;22:31:18;78;1};;
08-18-2021;22:31:23;77;2};;
08-18-2021;22:31:28;74;1};;
08-18-2021;22:31:33;73;1};;
08-18-2021;22:31:43;76;2};;
08-18-2021;22:31:53;72;2};;
08-18-2021;22:31:58;67;1};;
08-18-2021;22:32:03;70;1};;
08-18-2021;22:32:08;72;1};;
08-18-2021;22:32:13;71;2};;
08-18-2021;22:32:18;68;1};;
08-18-2021;22:32:23;69;1};;
08-18-2021;22:32:33;68;1};;
08-18-2021;22:32:38;67;1};;
08-18-2021;22:32:53;69;1};;
08-18-2021;22:32:58;68;1};;
08-18-2021;22:33:03;67;1};;
08-18-2021;22:33:08;68;1};;
08-18-2021;22:33:13;71;1};;
08-18-2021;22:33:23;70;1};;
08-18-2021;22:33:28;69;1};;
08-18-2021;22:33:33;68;1};;
08-18-2021;22:33:38;67;1};;
08-18-2021;22:33:43;68;1};;
08-18-2021;22:33:58;68;1};;
08-18-2021;22:34:08;70;1};;
08-18-2021;22:34:13;69;1};;
08-18-2021;22:34:18;67;1};;
08-18-2021;22:34:23;66;1};;
08-18-2021;22:34:38;67;1};;
08-18-2021;22:34:43;68;1};;
08-18-2021;22:34:48;69;1};;
08-18-2021;22:34:53;74;1};;
08-18-2021;22:34:58;79;1};;
08-18-2021;22:35:03;75;1};;
08-18-2021;22:35:08;68;1};;
08-18-2021;22:35:13;67;1};;
08-18-2021;22:35:18;66;1};;
08-18-2021;22:35:23;67;1};;
08-18-2021;22:35:28;69;1};;
08-18-2021;22:35:33;68;1};;
08-18-2021;22:35:43;66;1};;
08-18-2021;22:35:48;68;1};;
08-18-2021;22:35:53;70;1};;
08-18-2021;22:35:58;69;1};;
08-18-2021;22:36:03;67;1};;
08-18-2021;22:36:08;64;2};;
08-18-2021;22:36:13;65;2};;
08-18-2021;22:36:18;67;1};;
08-18-2021;22:36:28;68;1};;
08-18-2021;22:36:33;65;1};;
08-18-2021;22:36:38;83;1};;
08-18-2021;22:36:43;71;1};;
08-18-2021;22:36:48;74;1};;
08-18-2021;22:36:53;64;1};;
08-18-2021;22:36:58;70;1};;
08-18-2021;22:37:08;77;1};;
08-18-2021;22:37:13;72;1};;
08-18-2021;22:37:23;73;1};;
08-18-2021;22:37:28;77;1};;
08-18-2021;22:37:33;75;1};;
08-18-2021;22:37:38;79;1};;
08-18-2021;22:37:43;78;1};;
08-18-2021;22:37:48;76;1};;
08-18-2021;22:37:53;75;1};;
08-18-2021;22:37:58;76;1};;
08-18-2021;22:38:03;78;1};;
08-18-2021;22:38:08;77;1};;
08-18-2021;22:38:13;76;1};;
08-18-2021;22:38:18;77;1};;
08-18-2021;22:38:23;75;1};;
08-18-2021;22:38:28;81;1};;
08-18-2021;22:38:33;77;1};;
08-18-2021;22:38:38;81;1};;
08-18-2021;22:38:43;71;1};;
08-18-2021;22:38:48;74;1};;
08-18-2021;22:38:53;69;1};;
08-18-2021;22:38:58;75;1};;
08-18-2021;22:39:03;69;1};;
08-18-2021;22:39:08;68;1};;
08-18-2021;22:39:13;67;1};;
08-18-2021;22:39:18;66;1};;
08-18-2021;22:39:23;69;1};;
08-18-2021;22:39:28;73;1};;
08-18-2021;22:39:33;74;1};;
08-18-2021;22:39:43;75;1};;
08-18-2021;22:39:48;77;1};;
08-18-2021;22:39:53;82;1};;
08-18-2021;22:39:58;84;1};;
08-18-2021;22:40:03;86;1};;
08-18-2021;22:40:08;83;1};;
08-18-2021;22:40:13;81;1};;
08-18-2021;22:40:18;76;1};;
08-18-2021;22:40:23;74;1};;
08-18-2021;22:40:38;74;1};;
08-18-2021;22:40:43;73;1};;
08-18-2021;22:40:48;74;1};;
08-18-2021;22:40:58;73;1};;
08-18-2021;22:41:03;72;1};;
08-18-2021;22:41:08;71;1};;
08-18-2021;22:41:13;69;1};;
08-18-2021;22:41:18;71;1};;
08-18-2021;22:41:23;71;1};;
08-18-2021;22:41:33;70;1};;
08-18-2021;22:41:38;71;1};;
08-18-2021;22:41:43;70;1};;
08-18-2021;22:41:48;71;1};;
08-18-2021;22:41:53;72;2};;
08-18-2021;22:41:58;70;1};;
08-18-2021;22:42:08;73;1};;
08-18-2021;22:42:13;75;1};;
08-18-2021;22:42:23;74;1};;
08-18-2021;22:42:38;73;1};;
08-18-2021;22:42:43;72;1};;
08-18-2021;22:42:48;74;1};;
08-18-2021;22:42:53;76;1};;
08-18-2021;22:42:58;79;1};;
08-18-2021;22:43:03;82;1};;
08-18-2021;22:43:13;83;1};;
08-18-2021;22:43:18;81;1};;
08-18-2021;22:43:23;82;1};;
08-18-2021;22:43:28;80;1};;
08-18-2021;22:43:33;79;1};;
08-18-2021;22:43:38;78;1};;
08-18-2021;22:43:43;79;1};;
08-18-2021;22:43:48;78;1};;
08-18-2021;22:43:58;82;1};;
